0,1,2,3,4,5,6,7,8,9,10,11
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.04816080050829252,0.0,0.0,-0.43700743807979686
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5303766406838785,0.0,0.0,-0.5049620073345151
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.020727176659648322,0.0,0.0,-0.5029485386158568
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9851588570108202,2.0,0.0,1.163700193253568
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3237127091800559,0.0,0.0,-0.4918744606632361
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3926006863479967,0.0,2.0,-0.35646868933346404
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5029430168352342,1.0,1.0,0.40974072380221066
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.6740386286902287,1.0,0.0,-0.12491978668775715
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.5024451714361923
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.04816080050829252,1.0,1.0,-0.43776248884929375
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.225142446033755,0.0,0.0,-0.11384570873513637
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.020727176659648322,1.0,0.0,-0.32425318983493084
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7784949255069976,0.0,2.0,-0.2414492887801075
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.04816080050829252,0.0,2.0,-0.3414522396297103
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.9462455716384695
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020727176659648322,0.0,0.0,1.093228788100527
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36516706249935255,0.0,0.0,9.667166525013505
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3984867200184652,0.0,1.0,-0.12491978668775715
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,-0.49237782784290063
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.8392482068747544,4.0,2.0,-0.016444159470040135
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5362626743543468,1.0,1.0,0.955306180872432
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7096069483390568,0.0,0.0,-0.6484216535389205
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,-0.49237782784290063
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.43405503966729336,0.0,0.0,-0.43700743807979686
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.9437045036915235,4.0,1.0,0.1506737441786005
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.3237127091800559,1.0,0.0,-0.4918744606632361
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.949590537361992,0.0,1.0,2.441497778832105
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36516706249935255,0.0,0.0,2.0825124140450755
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.024246350754841113
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.3237127091800559,0.0,0.0,-0.6484216535389205
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7784949255069976,0.0,1.0,-0.255795253400548
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5029430168352342,0.0,1.0,-0.05042144409739929
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,-0.49237782784290063
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.294030423201696,1.0,0.0,0.921244330558889
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.054046834178761,0.0,0.0,-0.49237782784290063
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.6484216535389205
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.5636962982029912,4.0,1.0,-0.06199888922968463
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.36516706249935255,1.0,1.0,-0.24069423801061057
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.431806377537578,0.0,0.0,-0.49237782784290063
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.11704877767623337,0.0,0.0,-0.4902797934380587
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.9437045036915235,0.0,0.0,-0.45714212526638004
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.7370405721877009,0.0,0.0,-0.4863374216869257
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.12491978668775715
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.22739110816347086,0.0,0.0,-0.47400492578514347
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.020727176659648322,0.0,0.0,-0.45714212526638004
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5303766406838785,0.0,0.0,-0.4894421904510968
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8473829026749384,0.0,0.0,-0.3866707201133388
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5303766406838785,0.0,0.0,-0.49237782784290063
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25482473201211503,0.0,0.0,0.9391984311231651
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7370405721877009,1.0,0.0,1.1854295476653287
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.43405503966729336,0.0,0.0,-0.3891875560116617
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3926006863479967,0.0,0.0,-0.4702296719376591
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.3926006863479967,0.0,0.0,-0.4894421904510968
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,-0.09027201697708476
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.4270446749319672,0.0,0.0,-0.5028639729296732
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9081361840426954,1.0,2.0,2.4029901895877646
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.034313694348132716
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3984867200184652,0.0,1.0,4.335332226633905
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,-0.49237782784290063
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,2.0,0.0,-0.18029017645086096
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.7370405721877009,0.0,0.0,-0.6484216535389205
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,-0.3997582667846179
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.4863374216869257
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.9825351993840714,1.0,2.0,2.4029901895877646
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5841789061771412
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8748165265235827,1.0,0.0,1.5442457810799908
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.020727176659648322,1.0,0.0,-0.16518916106092355
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020727176659648322,0.0,0.0,0.49782998024351216
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3926006863479967,0.0,0.0,1.0259447039291216
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8059285493556418,2.0,2.0,4.634416897040849
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25482473201211503,1.0,1.0,-0.12491978668775715
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.11704877767623337,0.0,0.0,-0.4894421904510968
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9162708798428792,1.0,1.0,-0.11988611489111134
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.25482473201211503,0.0,0.0,-0.4902797934380587
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3926006863479967,1.0,0.0,-0.12491978668775715
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.6740386286902287,0.0,0.0,-0.36653603292675563
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08961515382758917,0.0,2.0,2.671117778445337
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7096069483390568,1.0,1.0,2.059693773056521
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5303766406838785,0.0,0.0,-0.5024451714361923
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.1859367548441742,0.0,0.0,-0.4894421904510968
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020727176659648322,0.0,0.0,-0.3997582667846179
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5303766406838785,1.0,1.0,-0.06451572512800753
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,8.0,2.0,0.7519458402879414
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43405503966729336,0.0,0.0,2.0825124140450755
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.1562544688658143,0.0,0.0,-0.5228315422126077
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43405503966729336,0.0,0.0,-0.3866707201133388
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08961515382758917,1.0,1.0,-0.2351571990343002
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9437045036915235,0.0,1.0,0.5189714017894245
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,2.0,0.0,-0.18029017645086096
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0884908227627315,0.0,0.0,-0.07458306872129913
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.571830994003175,0.0,1.0,2.441497778832105
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.9437045036915235,2.0,0.0,-0.2859972841804228
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,2.042579288947925
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.4894421904510968
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.04816080050829252,1.0,0.0,0.6925485130875209
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7784949255069976,0.0,0.0,2.059693773056521
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.054046834178761,0.0,0.0,-0.4863374216869257
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.054046834178761,0.0,0.0,0.06635974158478332
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.9081361840426954,1.0,1.0,-0.12491978668775715
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3926006863479967,3.0,2.0,4.647001076532463
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.11704877767623337,0.0,0.0,-0.3866707201133388
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.3237127091800559,0.0,0.0,-0.3866707201133388
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.43405503966729336,0.0,0.0,-0.3866707201133388
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3926006863479967,0.0,0.0,-0.3866707201133388
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7096069483390568,0.0,0.0,-0.3866707201133388
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,-0.32425318983493084
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.8392482068747544,1.0,1.0,-0.32828012727224753
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8473829026749384,0.0,0.0,-0.47400492578514347
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.4614886635159376,0.0,0.0,-0.4626791642426904
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.05629239799149171
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0125924808594644,1.0,1.0,-0.5028639729296732
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.3237127091800559,1.0,0.0,-0.29002422161773944
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,-0.5029485386158568
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.11704877767623337,0.0,0.0,-0.45714212526638004
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5303766406838785,0.0,1.0,0.4589861417231558
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.571830994003175,0.0,0.0,-0.3866707201133388
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,-0.48977642625839407
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,-0.48977642625839407
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7096069483390568,1.0,4.0,-0.08666388103324908
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04816080050829252,1.0,0.0,-0.09027201697708476
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.054046834178761,0.0,1.0,-0.3573908580066095
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.36516706249935255,0.0,0.0,-0.5064721088735089
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,-0.3363340021468808
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.020727176659648322,0.0,0.0,-0.5024451714361923
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.087366491697874,1.0,0.0,0.8667135572514657
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.5028639729296732
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,-0.49237782784290063
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3926006863479967,0.0,0.0,0.7469121684912956
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3237127091800559,1.0,0.0,0.4678796330534696
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.8059285493556418,1.0,0.0,-0.5176307525123133
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.7370405721877009,0.0,0.0,-0.4863374216869257
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5303766406838785,0.0,0.0,2.0825124140450755
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.8392482068747544,3.0,1.0,-0.22408312108167944
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0060617003323709
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5303766406838785,0.0,0.0,-0.5024451714361923
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1859367548441742,0.0,2.0,3.610064686423428
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.6681525950197601,0.0,0.0,-0.5676312212027554
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.7370405721877009,0.0,0.0,-0.4918744606632361
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8473829026749384,0.0,0.0,3.9327230485884233
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.977024161210636,0.0,2.0,-0.33146744825388363
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.15850313099553,0.0,0.0,-0.4888542575852486
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36516706249935255,1.0,0.0,0.39858208016340624
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.4894421904510968
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.8059285493556418,0.0,0.0,0.8314778546749452
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.977024161210636,5.0,2.0,0.2958951755118318
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43405503966729336,0.0,0.0,-0.3866707201133388
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,-0.49279662933638163
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8748165265235827,0.0,0.0,-0.40680540729992204
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.43405503966729336,1.0,2.0,1.7677408088510642
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5992646178518193,0.0,0.0,-0.49145565916975514
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.11704877767623337,2.0,0.0,-0.4888542575852486
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4614886635159376,1.0,0.0,1.6323350375212924
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3926006863479967,0.0,2.0,-0.312172377522981
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5303766406838785,0.0,0.0,-0.49145565916975514
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08961515382758917,0.0,0.0,-0.4902797934380587
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.122934811346702,0.0,0.0,-0.12491978668775715
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4614886635159376,0.0,0.0,-0.43700743807979686
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11704877767623337,0.0,0.0,-0.393717860628643
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6407189711711159,0.0,0.0,-0.4888542575852486
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.25482473201211503,0.0,0.0,-0.4863374216869257
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5992646178518193,1.0,0.0,-0.4505983519307405
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.11704877767623337,1.0,0.0,-0.32928686163157667
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6681525950197601,0.0,0.0,-0.47400492578514347
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2962790853314117,1.0,0.0,-0.22559322262067316
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.4673746971864061,0.0,0.0,-0.49237782784290063
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.8392482068747544,1.0,1.0,-0.2708962687904854
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5992646178518193,0.0,0.0,-0.4918744606632361
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,-0.13565761536436197
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.4894421904510968
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,-0.5103319284071769
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22739110816347086,1.0,0.0,1.163700193253568
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.6484216535389205
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9851588570108202,0.0,0.0,-0.4888542575852486
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,-0.4863374216869257
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2962790853314117,1.0,1.0,0.005955680025033696
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8059285493556418,0.0,2.0,-0.3866707201133388
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.020727176659648322,0.0,0.0,-0.3866707201133388
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3570323666991686,0.0,2.0,-0.1621689579829361
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,-0.4894421904510968
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.5992646178518193,0.0,0.0,-0.49271407711891657
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.04816080050829252,0.0,0.0,-0.4898609919445778
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.11704877767623337,1.0,1.0,-0.35848215805212236
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.8059285493556418,1.0,1.0,-0.2414492887801075
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.5024451714361923
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11704877767623337,1.0,0.0,-0.12491978668775715
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7370405721877009,0.0,0.0,-0.12491978668775715
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,-0.49237782784290063
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.15850313099553,0.0,0.0,-0.4863374216869257
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.11704877767623337,0.0,0.0,-0.11384570873513637
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,-0.32425318983493084
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8473829026749384,1.0,0.0,-0.12491978668775715
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.8748165265235827,0.0,0.0,-0.5049620073345151
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3984867200184652,1.0,0.0,0.4771073601910807
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0814804580274051,1.0,2.0,1.7677408088510642
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5992646178518193,2.0,2.0,0.04370821849987721
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3926006863479967,2.0,3.0,-0.2708962687904854
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.362918400369637,1.0,4.0,4.647001076532463
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08961515382758917,0.0,0.0,-0.43700743807979686
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.054046834178761,1.0,1.0,-0.11988611489111134
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.6681525950197601,0.0,0.0,-0.45714212526638004
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.3237127091800559,1.0,0.0,-0.4918744606632361
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11704877767623337,0.0,0.0,-0.3866707201133388
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.48507900373776425
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.7703602297068137,0.0,2.0,0.9997696105865636
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.150368435195346,0.0,1.0,-0.255795253400548
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2962790853314117,0.0,0.0,-0.11384570873513637
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.7014722525388728,2.0,1.0,-0.26066180729354516
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5362626743543468,0.0,0.0,-0.034313694348132716
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.43405503966729336,1.0,2.0,-0.08968408411123653
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,-0.2463983948905696
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.020727176659648322,0.0,0.0,-0.08968408411123653
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3295987428505243,1.0,0.0,1.145663540471827
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.4863374216869257
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.04816080050829252,0.0,0.0,-0.4894421904510968
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.431806377537578,0.0,0.0,-0.11384570873513637
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.395813560675251
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3984867200184652,0.0,0.0,-0.43700743807979686
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,-0.49237782784290063
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2607107656825836,0.0,0.0,-0.11384570873513637
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2962790853314117,0.0,0.0,-0.4863374216869257
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.1918227885146426,0.0,0.0,0.12676380314453292
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2607107656825836,0.0,0.0,-0.3866707201133388
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.4863374216869257
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.571830994003175,0.0,0.0,-0.5064721088735089
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.6484216535389205
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8118145830261103,0.0,0.0,-0.11384570873513637
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,-0.4928811950225652
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.9942461555026214,2.0,1.0,-0.26066180729354516
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.5024451714361923
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.571830994003175,0.0,0.0,-0.47400492578514347
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22739110816347086,1.0,2.0,-0.08968408411123653
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4614886635159376,0.0,0.0,-0.3707300882677209
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5303766406838785,0.0,0.0,-0.45034666834090825
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.39858208016340624
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2962790853314117,1.0,0.0,-0.22559322262067316
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.04816080050829252,1.0,0.0,-0.5065566745596926
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5303766406838785,0.0,0.0,-0.4969926981460655
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.9081361840426954,0.0,1.0,-0.4010166847337793
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.4259203438671093,5.0,2.0,0.2958951755118318
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-0.6484216535389205
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.3984867200184652,0.0,0.0,-0.4863374216869257
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.294030423201696,0.0,0.0,-0.455380340137554
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3237127091800559,1.0,0.0,1.1854295476653287
